Index,Time,motor1Vel,motor2Vel,motor3Vel,motor4Vel,subsystems::current
7264,72.641617,-935.042725,-940.907043,-851.999939,-935.671021,-0.330950141
7265,72.651604,-932.215271,-940.697571,-854.827393,-933.681396,-0.330617011
7266,72.661625,-933.890808,-940.907043,-849.067749,-934.309692,-0.33028388
7267,72.671624,-932.843628,-939.859802,-851.057495,-933.05304,-0.32995069
7268,72.681617,-935.252136,-941.849487,-853.256592,-934.309692,-0.32961756
7269,72.691637,-933.05304,-939.440979,-850.848022,-936.089905,-0.32928443
7270,72.701616,-933.262512,-943.10614,-851.476379,-935.671021,-0.32895124
7271,72.711615,-932.215271,-938.917358,-851.999939,-936.508789,-0.328618109
7272,72.721625,-934.100281,-942.896667,-847.1828,-934.309692,-0.328284979
7273,72.731626,-932.634155,-938.917358,-851.790466,-934.100281,-0.327951789
7274,72.741615,-934.309692,-943.10614,-849.067749,-935.252136,-0.327618659
7275,72.751618,-932.634155,-940.069275,-847.811157,-933.890808,-0.327285528
7276,72.761626,-934.62384,-943.525024,-850.429138,-935.042725,-0.326952338
7277,72.771604,-933.471924,-938.917358,-846.659241,-935.252136,-0.326619208
7278,72.781622,-934.62384,-941.325928,-848.230042,-936.508789,-0.326286077
7279,72.791619,-931.063354,-938.917358,-850.010315,-935.042725,-0.325952888
7280,72.801621,-932.424744,-941.116455,-847.601685,-936.089905,-0.325619757
7281,72.811620,-931.272766,-939.650391,-847.392273,-934.100281,-0.325286627
7282,72.821597,-932.424744,-941.325928,-847.601685,-934.62384,-0.324953437
7283,72.831620,-930.225586,-939.859802,-845.402588,-935.252136,-0.324620306
7284,72.841625,-931.69165,-941.535339,-848.439453,-936.718201,-0.324287176
7285,72.851616,-928.654846,-939.650391,-845.821472,-933.471924,-0.323953986
7286,72.861621,-931.482239,-941.116455,-844.983704,-935.880493,-0.323620856
7287,72.871616,-929.283142,-941.535339,-845.402588,-935.252136,-0.323287725
7288,72.881623,-931.063354,-940.278687,-842.575195,-937.451294,-0.322954535
